run_id,started_at,mode,condition,N,target_hz,modules,block,batch_id,repeat,old_relative_path,new_relative_path,duration_s,main_duration_s,main_packets,main_status,full_status,full_review_reasons,main_rate_Hz,main_Lmean_B,main_packet_Mbit_s,main_raw_arrival_Mbit_s,main_K_ESKD_mean,main_q_ESKF,main_ESKF_count,main_ESKD_count,source_local_firmware,deployment_confirmed,main_eligible,main_review_reasons,main_outer_crc_errors,main_outer_missing_sequence_numbers,main_missing_valid_expected_updates,main_interior_unassigned_raw_bytes,source_review,timing_note,replacement_batch_id,primary_matrix_selected,selection_reason,pc_max_completion_gap_ms,host_max_enqueue_gap_ms,host_packet_span_rate_Hz,independent_raw_audit,load_layers,load_description,independent_review_reasons,main_inner_sequence_events
20260907_000133_670681,2026-09-07T00:01:33.670681+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_5ccf81b3a4814c0a88241ef83d9e4bcf,1,20260907_000133_670681,FULL/N=3/200Hz/M0_M1_M2/Repeat_1,40.00300060000154,30.003000600001542,6001,CHECK REQUIRED,CHECK REQUIRED,outer_crc_error;pc_parser_errors;outer_sequence_gap_events;session_lost_frames;session_outer_crc_errors;session_sequence_gap_events;unassigned_raw_bytes_in_full_capture,200.01332800025648,3172.0,5.075538211334508,5.076957002760324,,,,,four-module-variable-spi,False,False,outer_crc_error;pc_parser_errors;outer_sequence_gap_events;session_lost_frames;session_outer_crc_errors;session_sequence_gap_events;unassigned_interior_or_unframed_raw_bytes,1,2,,2148,20260907_n3_full_review,,BATCH_6b6313d281364eaa891ce82942b3d531,False,integrity_failure_retained_for_reliability_not_primary,,,,,,,,
20260907_000213_737553,2026-09-07T00:02:13.737553+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_5ccf81b3a4814c0a88241ef83d9e4bcf,2,20260907_000213_737553,FULL/N=3/200Hz/M0_M1_M2/Repeat_2,40.00025759998243,30.000257599982433,6004,PASS,PASS,,200.13161486998416,3172.0,5.078539858940719,5.078539592276341,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,BATCH_6b6313d281364eaa891ce82942b3d531,False,earlier_PASS_retained_as_supplemental_not_primary,,,,,,,,
20260907_000253_764287,2026-09-07T00:02:53.764287+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_5ccf81b3a4814c0a88241ef83d9e4bcf,3,20260907_000253_764287,FULL/N=3/200Hz/M0_M1_M2/Repeat_3,40.00540870000259,30.00540870000259,6005,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.13058512345748,3172.0,5.078513728092857,5.0785139947114555,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,BATCH_6b6313d281364eaa891ce82942b3d531,False,earlier_PASS_retained_as_supplemental_not_primary,,,,,,,,
20260907_004948_668301,2026-09-07T00:49:48.668301+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_6b6313d281364eaa891ce82942b3d531,1,20260907_004948_668301,FULL/N=3/200Hz/M0_M1_M2/Batch_20260907_004948_668301/Repeat_1,40.00417259999085,30.004172599990852,6005,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1388300239891,3172.0,5.078722950688747,5.078722950688747,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,,BATCH_6b6313d281364eaa891ce82942b3d531,True,complete_retest_batch_selected_as_one_unit,,,,,,,,
20260907_005028_724004,2026-09-07T00:50:28.724004+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_6b6313d281364eaa891ce82942b3d531,2,20260907_005028_724004,FULL/N=3/200Hz/M0_M1_M2/Batch_20260907_004948_668301/Repeat_2,40.0014366999967,30.001436699996702,6003,PASS,PASS,,200.0904176699198,3172.0,5.077494438791884,5.077494438791884,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,,BATCH_6b6313d281364eaa891ce82942b3d531,True,complete_retest_batch_selected_as_one_unit,,,,,,,,
20260907_005108_797842,2026-09-07T00:51:08.797842+01:00,FULL,zero_load,3,200,M0_M1_M2,1,BATCH_6b6313d281364eaa891ce82942b3d531,3,20260907_005108_797842,FULL/N=3/200Hz/M0_M1_M2/Batch_20260907_004948_668301/Repeat_3,40.00637069999357,30.006370699993568,6002,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.02419019642673,3172.0,5.075813850424525,5.075814117034575,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,"PC completion gap 278.7935 ms, corresponding bridge interval 5 ms; PASS retained",BATCH_6b6313d281364eaa891ce82942b3d531,True,complete_retest_batch_selected_as_one_unit,,,,,,,,
20260907_001345_234235,2026-09-07T00:13:45.234235+01:00,FULL,zero_load,3,200,M0_M1_M3,1,BATCH_99a81ef679d94018b7b50eb637f57582,1,20260907_001345_234235,FULL/N=3/200Hz/M0_M1_M3/Repeat_1,40.00078930001473,30.00078930001473,6003,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.09473550741055,3172.0,5.07760400823605,5.077604274895701,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_001425_309099,2026-09-07T00:14:25.309099+01:00,FULL,zero_load,3,200,M0_M1_M3,1,BATCH_99a81ef679d94018b7b50eb637f57582,2,20260907_001425_309099,FULL/N=3/200Hz/M0_M1_M3/Repeat_2,40.002674799994566,30.002674799994566,6003,PASS,PASS,,200.0821606745905,3172.0,5.077284909278409,5.077284909278409,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_001505_375008,2026-09-07T00:15:05.375008+01:00,FULL,zero_load,3,200,M0_M1_M3,1,BATCH_99a81ef679d94018b7b50eb637f57582,3,20260907_001505_375008,FULL/N=3/200Hz/M0_M1_M3/Repeat_3,40.00143200001912,30.001432000019122,5974,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,199.12382848912654,3172.0,5.052966271740075,5.053238258757228,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,Bridge enqueue gap 123 ms and separate PC completion gap 301.3735 ms; PASS retained,,True,original_complete_three_window_batch,,,,,,,,
20260907_001710_986331,2026-09-07T00:17:10.986331+01:00,FULL,zero_load,3,200,M0_M2_M3,1,BATCH_5e558777cbde42149caff5504c6a2042,1,20260907_001710_986331,FULL/N=3/200Hz/M0_M2_M3/Repeat_1,40.00337359998957,30.003373599989573,6005,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1441597888208,3172.0,5.078858198801116,5.078858465437799,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_001751_034069,2026-09-07T00:17:51.034069+01:00,FULL,zero_load,3,200,M0_M2_M3,1,BATCH_5e558777cbde42149caff5504c6a2042,2,20260907_001751_034069,FULL/N=3/200Hz/M0_M2_M3/Repeat_2,40.00318010000046,30.003180100000463,6005,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.1454505817504,3172.0,5.078890953962499,5.078891220600901,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_001831_069491,2026-09-07T00:18:31.069491+01:00,FULL,zero_load,3,200,M0_M2_M3,1,BATCH_5e558777cbde42149caff5504c6a2042,3,20260907_001831_069491,FULL/N=3/200Hz/M0_M2_M3/Repeat_3,40.003763699991396,30.003763699991396,6007,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.2082158779874,3172.0,5.080483686119808,5.080483952753024,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_003258_918645,2026-09-07T00:32:58.918645+01:00,FULL,zero_load,3,200,M1_M2_M3,1,BATCH_dc8d0a297550491886808808275de52f,1,20260907_003258_918645,FULL/N=3/200Hz/M1_M2_M3/Repeat_1,40.00021979998564,30.000219799985643,6007,PASS,PASS,,200.23186630128873,3172.0,5.0810838392615025,5.0810838392615025,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_003339_025463,2026-09-07T00:33:39.025463+01:00,FULL,zero_load,3,200,M1_M2_M3,1,BATCH_dc8d0a297550491886808808275de52f,2,20260907_003339_025463,FULL/N=3/200Hz/M1_M2_M3/Repeat_2,40.00244559999555,30.002445599995553,6008,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.2503422587954,3172.0,5.081552685159193,5.081552951804122,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_003419_073823,2026-09-07T00:34:19.073823+01:00,FULL,zero_load,3,200,M1_M2_M3,1,BATCH_dc8d0a297550491886808808275de52f,3,20260907_003419_073823,FULL/N=3/200Hz/M1_M2_M3/Repeat_3,40.00398989999667,30.003989899996668,6006,PASS,PASS,,200.17337760804494,3172.0,5.0795996301817485,5.0795996301817485,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_n3_full_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_005250_875035,2026-09-07T00:52:50.875035+01:00,FULL,zero_load,4,200,M0_M1_M2_M3,1,BATCH_9fd1ea44282d4e30a57739ebb1856112,1,20260907_005250_875035,FULL/N=4/200Hz/M0_M1_M2_M3/Repeat_1,40.00000839997665,30.00000839997665,6002,PASS,CHECK REQUIRED,unassigned_raw_bytes_in_full_capture,200.0666106481714,4216.0,6.747846643941525,6.747846910608117,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_005330_930696,2026-09-07T00:53:30.930696+01:00,FULL,zero_load,4,200,M0_M1_M2_M3,1,BATCH_9fd1ea44282d4e30a57739ebb1856112,2,20260907_005330_930696,FULL/N=4/200Hz/M0_M1_M2_M3/Repeat_2,40.00523650000105,30.005236500001047,6002,PASS,PASS,,200.03175112450091,4216.0,6.746670901927166,6.746670901927166,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_005410_996854,2026-09-07T00:54:10.996854+01:00,FULL,zero_load,4,200,M0_M1_M2_M3,1,BATCH_9fd1ea44282d4e30a57739ebb1856112,3,20260907_005410_996854,FULL/N=4/200Hz/M0_M1_M2_M3/Repeat_3,40.000026299996534,30.000026299996534,6003,PASS,PASS,,200.0998245791769,4216.0,6.748966883406479,6.748966883406479,,,,,four-module-variable-spi,False,True,,0,0,,0,20260907_full_completion_review,,,True,original_complete_three_window_batch,,,,,,,,
20260907_040621_371357,2026-09-07T04:06:21.371357+01:00,DELTA,large_area,1,200,M1,1,BATCH_b85c7425a5b149dabf8cd9a9dcb33094,1,20260907_040621_371357,DELTA/Dynamic_load/N=1/200Hz/M1/Large_area/Repeat_1,40.00260340000386,30.002603400003863,5998,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file,199.9159846241619,284.67255751917304,0.45528475705539073,0.45528475705539073,77.04437720625315,0.008169389796598866,49,5949,four-module-variable-spi,False,False,,0,0,0,0,20260907_delta_large_area_review,PC maximum completion gap 106.9175 ms; bridge maximum enqueue gap 27 ms. Do not infer physical scan loss or SCK instability.,,False,excluded_pending_independent_inner_sequence_review; original recorder PASS preserved,106.91750000114553,27,199.91332755517035,CHECK_inner_sequence_discontinuity,both,large_area; both layers; area/force/rhythm not recorded,inner_sequence_reset_to_2_on_ESKF,1
20260907_040701_400114,2026-09-07T04:07:01.400114+01:00,DELTA,large_area,1,200,M1,1,BATCH_b85c7425a5b149dabf8cd9a9dcb33094,2,20260907_040701_400114,DELTA/Dynamic_load/N=1/200Hz/M1/Large_area/Repeat_2,40.000133699999424,30.000133699999424,5950,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,198.33244943172085,269.2339495798319,0.427182629522756,0.4271828961882342,68.39718118526065,0.010252100840336134,61,5889,four-module-variable-spi,False,False,,0,0,0,0,20260907_delta_large_area_review,PC maximum completion gap 55.7936 ms; bridge maximum enqueue gap 48 ms. Do not infer physical scan loss or SCK instability.,,False,excluded_pending_independent_inner_sequence_review; original recorder PASS preserved,55.793600011384115,48,198.33966793358672,CHECK_inner_sequence_discontinuity,both,large_area; both layers; area/force/rhythm not recorded,inner_sequence_reset_to_2_on_ESKF,11
20260907_040741_429011,2026-09-07T04:07:41.429011+01:00,DELTA,large_area,1,200,M1,1,BATCH_b85c7425a5b149dabf8cd9a9dcb33094,3,20260907_040741_429011,DELTA/Dynamic_load/N=1/200Hz/M1/Large_area/Repeat_3,40.000762200012105,30.000762200012105,5979,PASS,CHECK REQUIRED,initial_delta_prefix_cache_not_verifiable_from_file;unassigned_raw_bytes_in_full_capture,199.29493657989755,262.79745776885767,0.41899362143522234,0.41899388809511406,66.56365779723812,0.0068573340023415285,41,5938,four-module-variable-spi,False,False,,0,0,0,0,20260907_delta_large_area_review,PC maximum completion gap 127.6216 ms; bridge maximum enqueue gap 126 ms. Do not infer physical scan loss or SCK instability.,,False,excluded_pending_independent_inner_sequence_review; original recorder PASS preserved,127.62159999692813,126,199.29323909854648,CHECK_inner_sequence_discontinuity,both,large_area; both layers; area/force/rhythm not recorded,inner_sequence_forward_gaps_on_ESKF,2
